Datetime,Text,Like
2022-06-28 05:27:33+00:00,"인중주름 저거못없애나..
#zepeto #제페토 https://t.co/c4iW8uPdMd",7
2022-06-28 05:22:40+00:00,#제페토 #zepeto #ゼペット https://t.co/JP7RDKLq9x,13
2022-06-28 04:33:08+00:00,"#제페토 #ZEPETO 

저 쥐금 세일중인거 많음!!! https://t.co/ws6itEB72X",5
2022-06-28 04:20:08+00:00,@haetaeb0y 그거 거절당한거 그대로 내면 100퍼 빠꾸먹어요 할로윈때 따로 올리는게 가능성 있을거같아요 미각을 상실한 제페토..ㅠㅠ,1
2022-06-28 03:02:00+00:00,"안 기다리고도 롤러코스터를 타고, 교복 인증사진도 남길 수 있습니다.#메타버스 #로블록스 #제페토 https://t.co/pdcP3tXL1u",1
2022-06-28 02:43:16+00:00,"雑誌風加工…🥺🖤
のるくん女の子もかわいいね…
#ゼペット #zepeto #제페토 https://t.co/TsX0Igjq6F",13
2022-06-28 02:09:08+00:00,흐아아앙 님들아 코드알려주세요 아님 제페토 팔로걸어주세요 띠바아알ㅠㅠㅠㅠㅠㅠㅠ,0
2022-06-28 01:45:02+00:00,#Jihan #지한 #aemo #아에모 #ZEPETO #zepetophoto #제페토 https://t.co/cMISlcIsH3,0
2022-06-28 01:43:29+00:00,#Zoya #조야 #aemo #아에모 #ZEPETO #zepetophoto #제페토 https://t.co/ALRJAbrXXG,0
2022-06-28 01:27:58+00:00,"Good morning! Free wallpaper from baby J today💙
#ZEPETO #제페토 #ゼペット @zepeto_official @zepeto_kr @zepeto_jp https://t.co/ysGzmdiTat",1
2022-06-28 01:14:01+00:00,다시 제페토를 켜야...,0
2022-06-28 00:55:43+00:00,"팀스파르타-네이버제트, 제페토 메타버스 게임개발 강의 공개 https://t.co/1c8RSi6O1h",0
2022-06-28 00:50:00+00:00,Thalassophile #제페토 #Zepeto @zepeto_official https://t.co/SL6Z3Mqnrc,17
2022-06-28 00:46:06+00:00,비가 오는 날엔 #제페토 #zepeto #ThisHoneyJ @zepeto_official https://t.co/ALnD99BlEc,6
2022-06-28 00:13:48+00:00,"꿈얘기 
미래배경
꿈꿧는데 무슨 게이머들 대상 메타버스같은거ㅔ 나온거임..
친구들하고 신나서 하러감..제페토같은거 말고 무슨 vr?..같은거였는데 고글형이라기보다 뇌랑 바로 연결시키는 무언가엿음..
처음에는 ㅋㅋ웃기당 하먼서...
(아이템 불러오기 한다고 핑거스냅하면서 놀고..)",1
2022-06-28 00:11:30+00:00,"Anyways, bijuzzida new item man’s maid still on 50% discount until today.

#ZEPETO #제페토 #ゼペット https://t.co/u25JGBHztb",3
2022-06-27 21:00:12+00:00,아 최승아 식물있는제페토 생선있는제페토에만 마음찍는거 왜이리 웃김 ㅠㅠ,2
2022-06-27 18:06:28+00:00,"제페토 피드에도 이따 올라갑니다!😍💙 
많관부..٩(๑˃̶͈̀◡˂̶͈́๑)۶✨",0
2022-06-27 18:06:03+00:00,"💙 @NIXXISFREE 💙
이번 챌린지는 너무 애정하는 
닉스님과 함께했습니다!😍💙
카메라 무빙에 뼈를 갈아 넣은 이번 편집.. 오래 걸렸지만 갓닉스님 여캐 얼굴 구경하느라 시간 가는줄도 모르고 편집했어용😍💙
닉스님이 함깨해주셨기에 가능했던 챌린지에요..
사랑합니다!💙
#zepeto #제페토 #ゼペット https://t.co/YRvlN9J1V1",23
2022-06-27 17:55:55+00:00,간만에 제페토점 만져봄 https://t.co/p7RgDwmupS,12
2022-06-27 17:44:03+00:00,@pilzzonnn 뭐야? 제페토 빼고 우리학굔줄,0
2022-06-27 17:28:08+00:00,헐... ㅋ 내가 연성 안 해도 제페토가 해줌 장봄 머그샷 https://t.co/FpS0JWh1Hf,6
2022-06-27 17:18:11+00:00,옛날에 앤캐들 제페토 만들어둔 거 보고 히죽히죽 웃는 중 ㅠㅠㅋㅋ https://t.co/t5gLqLAgyV,2
2022-06-27 17:07:52+00:00,제페토 캐취향 너무 바꼇어 ㅋㅎㅋㅎ https://t.co/KawRNfSc67,1
2022-06-27 16:59:40+00:00,"I could be every color you like 🌈
#ZEPETO #제페토 

@zepeto_official 

ZEPETO ID: tender_luci https://t.co/pSArEPEhkF",1
2022-06-27 16:54:04+00:00,@zotangg 제페토 잼동이들 자주 보여줘용,0
2022-06-27 16:52:45+00:00,제페토죔동은 잘잇어요 https://t.co/2KbSxfV32K,92
2022-06-27 16:50:32+00:00,제페토 륄리 재밋다 옆엔 지인캐 https://t.co/74Rp8rDokR,3
2022-06-27 16:46:49+00:00,미토퍄 커마진짜.......노가다그자체야 제페토커마가훨신쉬움,0
2022-06-27 16:44:17+00:00,내 제페토 계정 공개 ㄱ?,2
2022-06-27 16:40:24+00:00,"오늘의 월드메이트 둑님!(@dukggas)
너무...너무...재미있었습니다 🥺🥺

#제페토 #zepeto #ゼペット https://t.co/8wpTu4vugS",5
2022-06-27 16:25:04+00:00,"씬쌍!!!!!!!!!!
.
#zepeto #제페토 #ゼペット https://t.co/UXvW1czRyB",14
2022-06-27 16:11:18+00:00,"#제페토 
#르세라핌 #fearess https://t.co/QSDNTPnPzo",0
2022-06-27 15:44:15+00:00,"진짜진지하게
제페토다시해볼까생각중입니다
내최애를3D로움직이게할것이다",1
2022-06-27 15:40:40+00:00,"#zepeto #제페토  #ゼペット
모아서 보면 더 귀엽다 https://t.co/gdDVOqsAwB",12
2022-06-27 15:38:50+00:00,"애드라,.내가 제페토..그런걸 시작햇다.",3
2022-06-27 15:38:42+00:00,방치하고 있던 제페토 계정을 오랜만에 꺼내보았ㄷㅏ https://t.co/rTWMz2P2Y3,1
2022-06-27 15:38:42+00:00,"해태(@haetaeb0y ) 새로 나온 헤어 너무 귀여운 거 아니냐고~!!!🤤👍💖
-
#제페토 #ZEPETO #ゼペット https://t.co/2bbbHfVlGU",10
2022-06-27 15:38:28+00:00,"친구 기다리면서 찍은 짤
뭔가 이적인 느낌

#ZEPETO #제페토 https://t.co/jAJBylutuM",24
2022-06-27 15:27:29+00:00,"우리 밈디의 세 번째 라이브! 드디어 시작❤️
심심한 밤에 엔돌핀을 채워줄 #미미 의 #제페토라이브 지금 바로 함께해요😍

라이브 바로 가기 👉 https://t.co/8fCDoseMGx

#ZEPETO #ZEPETOLIVE #Ohmygirl #Ohmygirl_mimi
#제페토 #제페토라이브 #오마이걸미미 https://t.co/wjIdBGcS1S",5
2022-06-27 15:26:40+00:00,"メンションは明日します~
遊んでくれてほんとありがと！💙🫶🏻
#ゼペット #ZEPETO #제페토
#ゼペットしてる人と繋がりたい
#zepetoしてる人と繋がりたい https://t.co/9Wjekrt1mE",2
2022-06-27 14:59:46+00:00,제페토 맛들릴지도 https://t.co/Pr1oAK0NEv,3
2022-06-27 14:51:14+00:00,#제페토 #ZEPETO #ゼペット https://t.co/pPcQLfhWAR,8
2022-06-27 14:36:12+00:00,제페토로 크라피카 만들기 https://t.co/5LvurCR1T7,35
2022-06-27 14:30:09+00:00,"[#OHMYAir] 잠시 후 12시, KBS Cool FM 'STATION Z' 에 #미미 가 스페셜 DJ로 함께합니다! 오늘은 KBS KONG app과 STATION Z 유튜브 뿐만 아니라 제페토 어플을 통해서도 만날 수 있습니다😆✨ 밈디와 오늘 하루 마무리 함께해요❤️

#오마이걸 #OHMYGIRL #OMG",966
2022-06-27 14:07:28+00:00,제페토 할아버지 회춘하셧네,0
2022-06-27 13:58:32+00:00,#zepeto #제페토 https://t.co/FR0CeXwKet,4
2022-06-27 13:54:12+00:00,"귀욥다
#제페토 #ZEPETO https://t.co/h9l6QW17dT",1
2022-06-27 13:47:22+00:00,완전 기엽자나 저랑 제페토 해주세여 https://t.co/ey3OE1vVc7,1
2022-06-27 13:26:30+00:00,제페토가 진짜 좋아 사람 은근 미치게 하는 구석이 있어 https://t.co/FEvmJDnxCh,8
2022-06-27 12:50:10+00:00,"@PMM__0112 머리랑 표정씩이나 인식하다니... 신기하다
나는 초딩때 제페토말고 지우개에 표정 그려서 그걸로 놀았는데..",0
2022-06-27 12:47:03+00:00,제페토로 앤캐 보는 거 왜케 재밌을까 브금 폴킴 비 깔음 https://t.co/FGPQrfiryR,0
2022-06-27 12:43:41+00:00,@rfvuhv44 갤럭시 북 고 사용하구 있쒀용!! 작년에 삼성에서 저려미 놋북으로 나왔다길래 냅다 사서 여러가지 문서 작업도 하고 제뱃도 아이템도 만들으려는 큰 그림을 그렸지만 제가 할 줄 모르는건지 제페토 빌드잇은 열리는데 블렌더가 안 열리더라그여 ㅠ0ㅠ..,0
2022-06-27 12:40:39+00:00,"그동안 혼자 제페토로 드림 날먹하면서 지냈어요 저랑 제펲 친구해주쉐이~~

#먀몬 https://t.co/2Clwmwls4A",12
2022-06-27 12:36:52+00:00,@yamuu_u ㅋㅋㅋㅋㅋ 그쬬!!!! 저두 미소녀 커마 가능하단 소식에 깐 건데 약간 틱톡..같이 영상 찍는 거두 있고 유저들이 만든 옷도 살 수 있고 그러드라구요?! 제가 아는 제페토는 뭔가 어색하고... 불쾌한 골짜기 이런 느낌이었는데😂,0
2022-06-27 12:34:26+00:00,@pigba516 어잉? 제페토 엄청 발전 햇네요…?!,0
2022-06-27 12:33:20+00:00,"요즘 제페토 왕신기...
미소녀 커마한거 볼 때마다 이게 제페토라고? 싶음ㅋㅋ 왕귀욥죠... 오너캐 구현했어요(⸝⸝ʚ̴̶̷̆ ̯ʚ̴̶̷̆⸝⸝) https://t.co/SQVXgk9IE0",5
2022-06-27 12:32:52+00:00,"아니 포즈 버그걸리는데 표정이 이러잖아요 그래서 만듬

#ZEPETO #제페토 https://t.co/hcdZCwkavi",21
2022-06-27 12:19:17+00:00,#zepeto #제페토 https://t.co/a35yQqEjnP,7
2022-06-27 12:17:25+00:00,제페토 현질해서 놀구있음… https://t.co/3YBfNK3zRz,0
2022-06-27 12:08:48+00:00,"오늘 제페토에 이딴춤 떴길래 걍 ㅈㄴ 웃겨서
만들어줌
와자와이 사타구니를 왜 긁어? https://t.co/hgxZPMSzjO",1
2022-06-27 11:41:26+00:00,제페토 크루 들가고 싶다,0
2022-06-27 11:28:03+00:00,"🌺 GYARU 🌊

#ギャル #gyaru #ZEPETO #ゼペット #제페토 https://t.co/UhqYxBZsQQ",1
2022-06-27 11:21:49+00:00,"まったり~💙 
my zepeto ID  kaede
#zepeto
#제페토
#ゼペット
#제페토_트친소
#zepetoしてる人と繋がりたい
#ゼペットしてる人と繋がりたい
#fyp
Do not repost. https://t.co/gPkCYTesO3",6
2022-06-27 11:17:11+00:00,"킹받는 모기송🦟💥
#ZEPETO #제페토 https://t.co/fPeP4Mi34W",10
2022-06-27 11:14:57+00:00,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 코튼님!!!!! 미쳐따 당첨…
● 코튼님 제페토 당첨되셨었구나…
● 코튼님… 방금 범주님이 올려…
● 민벡 커플폰케에요?
#질문상자 #익명질문모집중

https://t.co/jGg4ilt2Cg",0
2022-06-27 11:10:31+00:00,#zepeto #제페토 https://t.co/bc90udlZ5T,3
2022-06-27 11:10:28+00:00,"when 2 boss meet and do a photoshoot 🥵🥵
#ZEPETO #제페토 #ゼペット https://t.co/ckP98tomgB",0
2022-06-27 11:02:15+00:00,@lvcwxm 머리 축소하고 어깨 넓혀놓은 제페토 캐릭터같아요,0
2022-06-27 10:19:04+00:00,"Money Heist.

#ZEPETO #제페토 #ゼペット 
#zepetoしてる人と繋がりたい #MoneyHeistKorea #종이의집_공동경제구역 https://t.co/dIZb2iwFfk",16
2022-06-27 10:02:44+00:00,"4匹居ますが…作れませんでした。

 #제페토 #ZEPETO  #ゼペットしてる人と繋がりたい  #ゼペット https://t.co/wBvUu2kKHQ",44
2022-06-27 10:00:35+00:00,새삼 강댕님은 정말 게임으로 의식주를 챙기시는구나 먹고 자고 제페토에서 입고 살아남음,1
2022-06-27 09:56:19+00:00,"제페토미친새키드라
크리에이터템은 선물도 안대고
젬 선물도 안대고
계좌에 돈쏴드리려구햇더니
19세이하는 부모님동의도필요하네
돈벌기실으냐제페토😡😡💥💥👊👊",3
2022-06-27 09:52:43+00:00,"🐰🫧💖
-
#제페토 #ZEPETO #ゼペット https://t.co/Ua5uNjBpRw",18
2022-06-27 09:37:18+00:00,제페토 꼬라지에 정신나갈것같아서 삭제함,0
2022-06-27 09:20:58+00:00,젤 당황스러운 친구 제페토 할아버지... 어디가셨어요...? https://t.co/Zq75YJ5Qlc,1
2022-06-27 09:20:18+00:00,"Was so fun to spend time visiting the anime city map and dressed up as if we’re the anime characters with the new anime collections! ❤️‍🔥

— #animefan @zepeto_official  

— #ZEPETO #제페토 #ゼペット 

— cc: @oceiann @everyyayy @shethecursekid @youngraak (thanks friends!!) https://t.co/H1B6O1lJow",10
2022-06-27 08:58:46+00:00,"제페토 할아버지가 반쪽하트 채워주러 달려오심.... 감동
그리고 진짜 파리 7번 필터가 하늘에 있더라고요 https://t.co/0ssVxpQ1RK",8
2022-06-27 08:47:29+00:00,"제페토 커스텀 왤캐 어렵워..요..?
하...현질 나중에 하면 해야겟다는 의지.",9
2022-06-27 08:30:35+00:00,"シンプルに大人っぽく💙
#今日のコーデ
#ootd 
#ZEPETO #제페토 #ゼペット
#zepetoしてる人と繋がりたい https://t.co/ixIxupFmIs",10
2022-06-27 08:17:14+00:00,제페토 커마 팔자주름생기는거 개선안됩니까 진짜,0
2022-06-27 08:11:06+00:00,#ZEPETO #제페토 #ゼペット https://t.co/OFVIsMdDvl,3
2022-06-27 08:00:04+00:00,"@cosmic_comedy 근데 잇잖아요...
제가 학교에서 님 제페토 계정을 보면서 한참을 생각했는데
님은 커마 천재인듯함니다.",0
2022-06-27 07:47:55+00:00,#ZEPETO #제페토 https://t.co/xq8Nz8wQtZ,14
2022-06-27 07:44:15+00:00,#제페토 #제페토빌드잇 #빌드잇 https://t.co/W5eVP2iUSk,2
2022-06-27 07:43:52+00:00,"#ゼペット #ZEPETO #제페토
#zepetoしてる人と繋がりたい 
#ゼペットしてる人と繋がりたい 
#エジソン #zepetoTikTok https://t.co/81O5WsGnui",4
2022-06-27 07:27:24+00:00,"겉옷템 죄다 장갑카테로 나오는거 이제너무많이나와서 제페토공식 쪽에서도 딱히 손을 안쓰는듯..카테를 따로 만든다거나..
근데 렌즈카테까지 여태 안만들고 손놓고있는거 좀너무하지않나요 ㅅㅂ 중첩기능 만들어달라고!!!!!!!!!!!!!!!",8
2022-06-27 07:05:05+00:00,"오늘 밤 12시 오마이걸 미미, 우리 밈디의 세 번째 라이브가 예정되어 있어요 🤭
오늘도 잠자기 전 밈디와 함께 Miracle Midnight 어떨까요🎧 💕

@8_OHMYGIRL
#ZEPETO #ZEPETOLIVE #Ohmygirl #Ohmygirl_mimi
#제페토 #제페토라이브 #오마이걸미미 #미미 https://t.co/Vd7v53fY4e",15
2022-06-27 07:00:19+00:00,"@ddoingzzeut 
@JrrsEM18KT5XCdC 
또잉님 솜님 혹시 제가 제페토 체형이랑 눈 보내드리면 하실생각잇으신가요 ,.,.,..,., ? ;)",1
2022-06-27 06:37:19+00:00,wrwrrwrwrwr #ZEPETO #제페토 #ゼペット https://t.co/HM4Rvr62d4,9
2022-06-27 06:36:25+00:00,#ZEPETO #제페토 #ゼペット https://t.co/gJPGmTyHxV,6
2022-06-27 06:26:05+00:00,ㅇㅇ...제페토 다시 깔아주지,4
2022-06-27 06:17:34+00:00,"tamagotchi

#ZEPETO #제페토 #ゼペット https://t.co/nDSjjZiMGf",14
2022-06-27 06:07:58+00:00,"TOP 10‼️OMG OMG WOW 💛🔥
Thank you so much @zepeto_official 

link to zepeto post : 
https://t.co/zJqhVymv4j…

#ANIME
#SummerFashionChallenge
#ChallengeModeMusimPanas
#썸머패션챌린지   
#原宿 
#サマーファッションチャ
#ZEPETO
#제페토 
#ゼペット  

@zepeto_kr 
@zepeto_jp https://t.co/Sp400zB43T",2
2022-06-27 06:00:00+00:00,"#메타버스 #공모전

22.06.27(월)~8.15(월)  
&lt;스마트시티 아이디어 공모전&gt; 개최! 

#제페토 #마인크래프트 #로블로스 
메타버스 플랫폼을 활용해 도시문제를 
해결할 수 있는 스마트시티를 구현해 주세요.  

대상에게는 장관상과 함께
천만원 상금이 수여됩니다!
 
많은 참여와 관심 부탁드립니다~! https://t.co/73jyGtFcBu",7
2022-06-27 05:00:17+00:00,#ZEPETO #제페토 https://t.co/anvA8zCrjy,19
2022-06-27 04:30:45+00:00,"I WIN THE WEEK 3 CHALLENGE‼️
Thank you so much @zepeto_official 

link to zepeto post : 
https://t.co/zJqhVymv4j…

#ANIME
#SummerFashionChallenge
#ChallengeModeMusimPanas
#썸머패션챌린지   
#原宿 
#サマーファッションチャ
#ZEPETO
#제페토 
#ゼペット  

@zepeto_kr 
@zepeto_jp https://t.co/Mw87XzKfJz",8
2022-06-27 04:19:58+00:00,오랜만에 제페토 해볼가여?,1
2022-06-27 03:39:58+00:00,[ #Tistory ] 제페토 빌드잇 팁.. https://t.co/Uvy5Ym1Eme,0
2022-06-27 03:30:21+00:00,#제페토 #zepeto #ゼペット https://t.co/BI54qC2S0K,5
2022-06-27 02:28:41+00:00,@zepeto_kr 어케 참여해요? 제페토에서 왔어요🥰,1
2022-06-27 02:23:02+00:00,[제페토01] 제페토 할아버지가 아닌 제페토 오빠가 설명해주는 아트토이~ https://t.co/kz38PRP2qh,0
2022-06-27 02:18:30+00:00,[ #Tistory ] 제페토 빌드잇 이동 단축키 https://t.co/BQiRltQ5as,0
2022-06-27 01:24:07+00:00,@PpPp_zpt 핖님이 항상 제페토 말고 딴 게임 하시잖아유..❣️ https://t.co/jt9FC0xHdw,0
2022-06-27 01:14:13+00:00,제페토 할아버지도 모에화를 피할수 없는거죠,1
2022-06-27 01:13:42+00:00,커뮤캐인데 이름이 제페토네 ㅇㅈㄹ하고있었음,1
2022-06-27 01:00:00+00:00,내가 블렌더를 배우다니...교수님이 잘 배워서 로블록스랑 제페토 아이템 만들어서 돈 벌래...,5
2022-06-26 23:15:09+00:00,#ZEPETO #제페토 #ゼペット https://t.co/RLjZv05MWE,6
2022-06-26 22:59:13+00:00,"제페토붐왜돌아
좆같다고불매하자매
븅신들...",2
2022-06-26 22:48:32+00:00,"난 이게 피노키오도 아니고 제페토라는점이 골때림
피노키오는 밑에 뾰작하게 있음 ㅋㅋㅋㅋㅋㅋ https://t.co/MmobGxlWPU",1
2022-06-26 22:39:32+00:00,"A씨의 딸은 메타버스 앱 '제페토'에서 만난 한 캐릭터가 아이템을 사줄 테니 성기 사진을 보내달라고 해서 사진을 찍었다고 했다. 이를 나무라는 A씨에게 딸은 ""얼굴이 드러난 것도 아니고 무엇이 문제냐""고 대답",0
2022-06-26 22:26:45+00:00,"제페토 재밌게 놀기
헷헷 https://t.co/edWEfXV8eV",0
2022-06-26 21:40:06+00:00,"네이버 제페토 PC버전 사용법! 비대면 가상현실 게임 놀이터, 네이버Z ZEPETO https://t.co/4lt3E4nFMo",0
2022-06-26 18:33:44+00:00,내가 제페토를 좋아하게될 날이 올줄은 몰랐는데 https://t.co/aJ0sGNvILQ https://t.co/mW2UKnd3V3,5
2022-06-26 17:44:17+00:00,"아니 와자와이 너무 족같아서
제페토 하고싶음
님들한테도 족같음 공유하고싶음",2
2022-06-26 17:42:41+00:00,체셔님 은근 제페토 자주 활용하시는 것 같네,2
2022-06-26 17:42:03+00:00,엇 즐겨봐 제페토 PC 다는 거 까묵었네,0
2022-06-26 17:34:51+00:00,"내. 여자는. 김체셔. 뿐이니까 ㅋ
제페토 깐다~ㅋ 멋쟁아 기다려라~^^",2
2022-06-26 17:34:14+00:00,어.어. 렞앱 지우고 제페토 깔았어. 어.어. 끈어,3
2022-06-26 17:32:09+00:00,"월드샷

#ZEPETO #제페토 https://t.co/qylMinaIaF",15
2022-06-26 17:31:03+00:00,"케찹고백
제페토 오직 김체셔 글 보려고 깔아놨는데
가끔 알림와서 호다닥 달려갔더니 친구추천일 때 종종 있어서 킹받음
이거 어케 끄는거임.... 친구추천하지마라",4
2022-06-26 17:28:19+00:00,대박... 용량 땜시 제페토 지웠는데 다시 깐다,2
2022-06-26 17:26:35+00:00,제페토 올려줄게요.. https://t.co/ZvDfF3aBiM,11
2022-06-26 17:22:38+00:00,"Fixed custom
뭔가 붕뜬 느낌이라 계속 고민하면서 고쳤음

#ZEPETO #제페토 #ゼペット https://t.co/jI2ayQmphp",14
2022-06-26 17:05:00+00:00,요즘에 제페토 워낙에 크리템이 발전해서 꾸밀 맛이 난다.. https://t.co/5DZSy7ac1v,0
2022-06-26 16:56:43+00:00,앞으로 보정할때마다 걍 제페토 와자와이 화장 베껴써야겠음...,1
2022-06-26 16:09:54+00:00,"자유의 몸이 된 불나방
제페토를 좀 더 열심히 하겠나이다. https://t.co/8EMd2ss52u",8
2022-06-26 16:02:31+00:00,"#ゼペット #zepeto #제페토

🖤 https://t.co/WWM5ZBq6rZ",11
2022-06-26 15:57:47+00:00,@d0a_ya 이게 제가 알던... 제페토가 맞나요? https://t.co/lZfAkuNalM,0
2022-06-26 15:49:50+00:00,제페토할아버지가 백발의 미소년이 된 건에 대하여 https://t.co/Q5IPrsE8Tu,0
2022-06-26 15:45:04+00:00,"내 자캐 과거를 젶토로 만들다니 와 겁나 귀엽다 역시 울 액ㅇ잉♡♡♡♡

#제페토 #ZEPETO https://t.co/V5CHOxU7Ul",0
2022-06-26 15:35:38+00:00,@_nqnu__d 제페토가 재미가 없서 누부야...,0
2022-06-26 15:16:51+00:00,내가 알던 푸근한 제페토 할아버지는 더이상 존재하지 않았다. https://t.co/4nLe3m8CzR,1
2022-06-26 15:13:50+00:00,제페토.. 할부지..?,1
2022-06-26 15:07:32+00:00,"흑피버전으로 또 올려버렸다
#제페토 https://t.co/K18svkIZDV",10
2022-06-26 15:04:52+00:00,@shhdkw 난... 제페토가상엔터야,1
2022-06-26 14:54:59+00:00,"근데 쇼타 제페토라니
뭘 만드는 거 말곤 원작이랑 전혀 상관없는 애잖아",0
2022-06-26 14:52:36+00:00,쇼타 제페토,0
2022-06-26 14:48:12+00:00,"이것봐..,이것봐요.. 저 제페토 1주년이라고.. 마이 젶친들이 제 오너캐 그려주심 진짜.,  하.. 너무 행복하고.. 역시 진짜 공부는 개같이 멸망ㅠ https://t.co/hDUl1Rk9aU",9
2022-06-26 14:39:25+00:00,"한때 내가 인간이었던 시절

#제페토 #ZEPETO https://t.co/Fwm8gLKDdY",9
2022-06-26 14:19:11+00:00,"네이버·넥슨·SKT ""게임이 메타버스 구세주""
가상세계 창작게임 경쟁
네이버Z `제페토 스튜디오`
이용자 게임제작·수익모델로
재미 더하고 탈중앙 경제 구현
넥슨 `프로젝트 모드`에선
창작자도 메이플스토리 개발
이프랜드도 신규 놀이 선보여
https://t.co/HRmWFKFPnl",0
2022-06-26 14:07:38+00:00,"얘들아
제페토 하자. https://t.co/Ng6oGvbrPw",2
2022-06-26 14:07:08+00:00,"모에모에뀽
#zepeto #제페토 https://t.co/1QS7AeV5Dg",14
2022-06-26 14:02:20+00:00,"💜
#zepeto #제페토 https://t.co/qncZSk1gzE",4
2022-06-26 13:58:01+00:00,"The one
#zepeto #제페토 https://t.co/jf2Xy2IAyu",6
2022-06-26 13:44:00+00:00,#ZEPETO #제페토 #ゼペット https://t.co/2EofNFRSsQ,0
2022-06-26 13:40:49+00:00,"보정 잠깐하니까 더 사람같네

#ZEPETO #제페토 #ゼペット https://t.co/4B1jvNlG9X",11
2022-06-26 13:32:03+00:00,#제페토_트친소 #제페토 #제페토트친소 https://t.co/6Z5KKRuo0F,6
2022-06-26 13:31:06+00:00,"일본 AV신법에 반발하는 측에서 내세우는 논리:
'AV여배우가 불쌍하고 구원받아야하는 존재라는 인상을 심어주고 AV경력이 낙인이 될 우려가 있다'
AV 출연이 별것 아니라는 인식이 퍼져있다는 말. 제페토 아이템 대가로 성기사진 찍어 보냈다는 뉴스도 같은 맥락에 있겠지.
https://t.co/hCur0X8mG0",0
2022-06-26 13:28:51+00:00,"#제페토 #ZEPETO #ゼペット
🤟🤟🤟🤟 https://t.co/UaUp3fqapy",13
2022-06-26 13:16:59+00:00,"髪の毛下ろしてるときと
くくってる時　な写真

ははは

#제페토　#ゼペット　
#zepeto  #崽崽zepeto
#仲良しカプ https://t.co/x9Zdc6jZFF",0
2022-06-26 13:14:53+00:00,"오우 사람느낌 굿

#ZEPETO #제페토 #ゼペット https://t.co/nwBG3bv4Ku",10
2022-06-26 13:06:55+00:00,"에유 짠 거 아이디어만 보여드리겠습니다

제페토🐶
피노키오⭐️
메뚜기🦕
고래🐳
화덕불🦈
견습요정🐰

#뜰노키오AU",1
2022-06-26 13:05:57+00:00,#제페토 https://t.co/PRMUl21sHc,0
2022-06-26 13:04:43+00:00,@dd_aa_rr 제페토파란이입술이뻐요,0
2022-06-26 12:59:47+00:00,#zepeto #제페토 https://t.co/EiW6CfixCm,9
2022-06-26 12:57:32+00:00,#제페토 #ZEPETO 티부 완성 https://t.co/VfpDA1ds6z,7
2022-06-26 12:38:48+00:00,"🎭 ZEPETO : ANIME COSPLAY 🎭
Aku, Eve &amp; Nonion cosplay menjadi anime~ Scroll untuk melihat looksnya!
•
@zepeto_official @zepeto_kr @zepeto_jp 
#anime #AnimeFan #animecosplay #zepetocosplay #ichigomomomiya #kannakamui #misaamane #ZEPETO #제페토 #ゼペット https://t.co/FBk3m68R0w",6
2022-06-26 12:37:22+00:00,"@_00078 안녕하세요ㅠㅠㅠ팔로감사함니다♡♡♡ 혹시 55님 제페토 아이디 알수있을까요.,.,.?!?!? 트친소에 나와있는대로 검색해봤는데 계정이 안뜨셔서요😭😭😭😭",0
2022-06-26 12:25:44+00:00,사실귀찮아서 제페토로 MC 구현하려켰다가 걍 내취향캐 만들고나온 https://t.co/7wkUNWzXPI,1
2022-06-26 11:42:05+00:00,"#11번째사진이자신이살아있는이유래
제제페토? https://t.co/tkhQ7490g9",1
2022-06-26 11:40:46+00:00,"𝙲𝚊𝚗 𝙸 𝚠𝚛𝚒𝚝𝚎 𝚢𝚘𝚞𝚛 𝚗𝚊𝚖𝚎 𝚜𝚒𝚛?

#anime #cosplay #animecosplay
#zepetocosplay #AnimeFan
#misaamane #deathnote
#ZEPETO #제페토 #ゼペット #evefit https://t.co/B264jvlhBq",7
2022-06-26 11:38:17+00:00,요즘 국산애니 중에 티티체리 재미있게 봄. 일단 주인공들 외모부터 제페토로 만든 것처럼 트렌디한데 옷도 오캬+트와처럼 입고 나옴. 소녀변신물이 세라문에서 완전히 벗어날 순 없겠지만 노선을 다르게 잘 잡았음. https://t.co/sbLk4GpbtP,3
2022-06-26 11:27:23+00:00,"#제페토_트친소 #제페토 #제페토트친소 
성인입니다 사진찍을 친구구해요ㅠㅠㅠㅠ 혼자 찍으려니까 너무 외로와서... ;) 아들 하나 데리고있는 초짜입니다... 캐릭터 체형 비슷한 사람들 선호합니다ㅠㅠㅠㅠㅠㅠㅠ 제발 인겜친좀 해주세요... https://t.co/lcmcGzKqQc",8
2022-06-26 11:21:00+00:00,"오늘 충전한 60젬 공중분해 쑈쑈쑈 😆
#제페토 #ZEPETO https://t.co/MipOZmmkdC",6
2022-06-26 10:48:19+00:00,"묘하게 섹시

#ZEPETO #제페토 https://t.co/rztGAq46Px",16
2022-06-26 10:21:21+00:00,제페토 1분 이상 제발 영상 맨날 잘려 https://t.co/iGFBjTjtS1,3
2022-06-26 10:12:33+00:00,"바비인형 느낌내고싶었는데..몰겠다
#zepeto #제페토 https://t.co/T3lsVWGmCQ",6
2022-06-26 10:09:52+00:00,"그림에 재주가 없는 본인은 보정을 하고 또 하고 계속 하고… .
.
#ZEPETO #제페토 https://t.co/gYQ6Nt86sn",28
2022-06-26 10:05:14+00:00,#zepeto #제페토 https://t.co/wFEl3CRZ4l,5
